flagged,frequency,predicted,date,running_avg
Boeing,1,1.0,2019-04-12,0.8677248677248677
Botnut,1,1.0,2019-04-12,1.0
Bouman,1,1.0,2019-04-12,1.0
Calvey,1,1.0,2019-04-12,1.0
Creando,1,1.0,2019-04-12,1.0
Crowley,1,1.0,2019-04-12,1.0
CryptoMix,1,1.0,2019-04-12,1.0
CurrentFolder,1,1.0,2019-04-12,1.0
CyberDost,1,1.0,2019-04-12,1.0
DZone,1,1.0,2019-04-12,0.3333333333333333
Decryptors,1,1.0,2019-04-12,0.6842105263157895
Druva,1,1.0,2019-04-12,0.3333333333333333
Duvall,1,1.0,2019-04-12,1.0
EternalGlue,1,1.0,2019-04-12,1.0
Fileless,1,1.0,2019-04-12,1.0
Firefox,1,1.0,2019-04-12,0.2585365853658537
GarrantyDecrypt,1,1.0,2019-04-12,1.0
GetFoldersAndFiles,1,1.0,2019-04-12,1.0
Goodkin,1,1.0,2019-04-12,1.0
Gustuff,1,1.0,2019-04-12,1.0
HBGary,1,1.0,2019-04-12,1.0
Hacktool,1,1.0,2019-04-12,1.0
Heisig,1,1.0,2019-04-12,1.0
Helga,1,1.0,2019-04-12,1.0
HiddenVNC,1,1.0,2019-04-12,1.0
Instituons,1,1.0,2019-04-12,1.0
JoeGo,1,1.0,2019-04-12,1.0
Kate,1,1.0,2019-04-12,0.6
Katie,1,1.0,2019-04-12,0.1111111111111111
LimeRAT,1,1.0,2019-04-12,1.0
Linkapalooza,1,1.0,2019-04-12,1.0
Lockergoga,1,1.0,2019-04-12,1.0
LotL,1,1.0,2019-04-12,0.4
LotusGeek,1,1.0,2019-04-12,0.8571428571428571
Magecart,1,1.0,2019-04-12,1.0
MailSpam,1,1.0,2019-04-12,1.0
MicrosoftIoTLast,1,1.0,2019-04-12,1.0
Miku,1,1.0,2019-04-12,0.5
Muncy,1,1.0,2019-04-12,0.6
Nittany,1,1.0,2019-04-12,1.0
NotPetya,1,1.0,2019-04-12,1.0
Notpetya,1,1.0,2019-04-12,1.0
Nozelesn,1,1.0,2019-04-12,0.9571428571428572
Nudgema,1,1.0,2019-04-12,1.0
Nymaim,1,1.0,2019-04-12,1.0
Olenick,1,1.0,2019-04-12,0.5
Panguitch,1,1.0,2019-04-12,1.0
Phell,1,1.0,2019-04-12,1.0
Pizd,1,1.0,2019-04-12,1.0
PlugX,1,1.0,2019-04-12,1.0
Powersh,1,1.0,2019-04-12,1.0
Procmon,1,1.0,2019-04-12,1.0
Qbot,1,1.0,2019-04-12,0.9003215434083601
Ralf,1,1.0,2019-04-12,0.25
Resistence,1,1.0,2019-04-12,1.0
RobinHood,1,1.0,2019-04-12,1.0
Ryan,1,1.0,2019-04-12,0.25
SadComputer,1,1.0,2019-04-12,1.0
SamSam,1,1.0,2019-04-12,1.0
Schnieder,1,1.0,2019-04-12,1.0
Secon,1,1.0,2019-04-12,0.75
Sectigo,1,1.0,2019-04-12,0.7692307692307693
Sharon,1,1.0,2019-04-12,1.0
Siegel,1,1.0,2019-04-12,0.5
SimBad,1,1.0,2019-04-12,0.4595959595959596
Skygofree,1,1.0,2019-04-12,1.0
Snausages,1,1.0,2019-04-12,1.0
Tengo,1,1.0,2019-04-12,1.0
ToolzY2K,1,1.0,2019-04-12,1.0
Trickbot,1,1.0,2019-04-12,1.0
TrickerBot,1,1.0,2019-04-12,1.0
UConn,1,1.0,2019-04-12,0.4
UberCracker,1,1.0,2019-04-12,1.0
UnmaskParasites,1,1.0,2019-04-12,1.0
Unnam3d,1,1.0,2019-04-12,0.9444444444444444
Vern,1,1.0,2019-04-12,0.3333333333333333
XFlood,1,1.0,2019-04-12,1.0
XMRig,1,1.0,2019-04-12,0.5454545454545454
fI8kYUT1555076403267,1,1.0,2019-04-12,1.0
njRAT,1,1.0,2019-04-12,1.0
vmQGpD41555047003542,1,1.0,2019-04-12,1.0
ADTmag,1,0.0,2019-04-12,0.8
ASAs,1,0.0,2019-04-12,0.0
Accelerit,1,0.0,2019-04-12,0.0
Acin,1,0.0,2019-04-12,0.0
AdvanceImage5,1,0.0,2019-04-12,0.0
Airom,1,0.0,2019-04-12,0.0
Alain,1,0.0,2019-04-12,0.0
Amanpreet,1,0.0,2019-04-12,0.0
Androidland,1,0.0,2019-04-12,0.0
AvVendor,1,0.0,2019-04-12,0.0
Baskin,1,0.0,2019-04-12,0.0
Belvoir,1,0.0,2019-04-12,0.2
BeneTechs,1,0.0,2019-04-12,0.0
BoostIT,1,0.0,2019-04-12,0.0
Borja,1,0.0,2019-04-12,0.0
Braje,1,0.0,2019-04-12,0.0
Brian,1,0.0,2019-04-12,0.1388888888888889
BrownThomas,1,0.0,2019-04-12,0.0
Buckinghamshire,1,0.0,2019-04-12,0.0
Bulkeley,1,0.0,2019-04-12,0.0
Carr,1,0.0,2019-04-12,0.0
Celeste,1,0.0,2019-04-12,0.0
Chris,1,0.0,2019-04-12,0.19047619047619047
CircleID,1,0.0,2019-04-12,0.3333333333333333
Clintonites,1,0.0,2019-04-12,0.0
Cloudflare,1,0.0,2019-04-12,0.08695652173913042
Cobb,1,0.0,2019-04-12,0.0
Cohesity,1,0.0,2019-04-12,0.21367521367521367
Config,1,0.0,2019-04-12,0.5
CryptoPokeman,1,0.0,2019-04-12,0.0
Cullum,1,0.0,2019-04-12,0.0
CyberEDGE,1,0.0,2019-04-12,0.0
Cybergang,1,0.0,2019-04-12,0.42857142857142855
DDoSMan,1,0.0,2019-04-12,0.2307692307692308
DMSniff,1,0.0,2019-04-12,0.6142857142857143
DeploymentsWebinar,1,0.0,2019-04-12,0.0
Dhoni,1,0.0,2019-04-12,0.0
Diego,1,0.0,2019-04-12,0.5462962962962963
DoNot,1,0.0,2019-04-12,0.0
Donnie,1,0.0,2019-04-12,0.0
Elasticsearch,1,0.0,2019-04-12,0.037037037037037035
Elknot,1,0.0,2019-04-12,0.5869565217391305
Etsy,1,0.0,2019-04-12,0.0
Farsight,1,0.0,2019-04-12,0.0
Fidelus,1,0.0,2019-04-12,0.0
Forbes,1,0.0,2019-04-12,0.308641975308642
Fralick,1,0.0,2019-04-12,0.0
Gatlan,1,0.0,2019-04-12,0.07142857142857142
GetObject,1,0.0,2019-04-12,0.0
Gobbill,1,0.0,2019-04-12,0.0
Gordon,1,0.0,2019-04-12,0.4166666666666667
Grau,1,0.0,2019-04-12,0.0
Greg,1,0.0,2019-04-12,0.25
Hardcoded,1,0.0,2019-04-12,0.0
Hatsune,1,0.0,2019-04-12,0.0
Haward,1,0.0,2019-04-12,0.0
Herzog,1,0.0,2019-04-12,0.0
Hiren,1,0.0,2019-04-12,0.0
Huang,1,0.0,2019-04-12,0.0
IBTimes,1,0.0,2019-04-12,0.0
IdleBuddy,1,0.0,2019-04-12,0.0
Infante,1,0.0,2019-04-12,0.0
Jackpotting,1,0.0,2019-04-12,0.043478260869565216
Jeffrey,1,0.0,2019-04-12,0.16666666666666666
Jerusal,1,0.0,2019-04-12,0.0
Julien,1,0.0,2019-04-12,0.0
KEYone,1,0.0,2019-04-12,0.0
Kajiloti,1,0.0,2019-04-12,0.0
Kramer,1,0.0,2019-04-12,0.0
Lechtik,1,0.0,2019-04-12,0.0
Lefturd,1,0.0,2019-04-12,0.0
Lefturds,1,0.0,2019-04-12,0.0
Lewds,1,0.0,2019-04-12,0.0
Loooooooove,1,0.0,2019-04-12,0.0
Lopezy,1,0.0,2019-04-12,0.0
LpA0oiIS41YBotsl4nT0zwq5XoKZ6hlc3mXuZrom,1,0.0,2019-04-12,0.0
MTvScan,1,0.0,2019-04-12,0.0
Mancave,1,0.0,2019-04-12,0.0
Mazilla,1,0.0,2019-04-12,0.0
McGee,1,0.0,2019-04-12,0.16666666666666666
Meda,1,0.0,2019-04-12,0.0
Miguel,1,0.0,2019-04-12,0.0
Millionen,1,0.0,2019-04-12,0.06666666666666668
Mosad,1,0.0,2019-04-12,0.0
Munin,1,0.0,2019-04-12,0.0
Namebomb,1,0.0,2019-04-12,0.0
Naumaan,1,0.0,2019-04-12,0.0
Nawwww,1,0.0,2019-04-12,0.0
Newslanes,1,0.0,2019-04-12,0.0
Nicolesc,1,0.0,2019-04-12,0.0
NormanShark,1,0.0,2019-04-12,0.0
Norton,1,0.0,2019-04-12,0.10059171597633136
Olivia,1,0.0,2019-04-12,0.0
Olson,1,0.0,2019-04-12,0.0
OpenDXL,1,0.0,2019-04-12,0.0
Optiv,1,0.0,2019-04-12,0.0
Parma,1,0.0,2019-04-12,0.0
Pete,1,0.0,2019-04-12,0.14285714285714285
Prev,1,0.0,2019-04-12,0.5
RVAsec,1,0.0,2019-04-12,0.0
Repubs,1,0.0,2019-04-12,0.0
Ressler,1,0.0,2019-04-12,0.0
Rhyd,1,0.0,2019-04-12,0.0
Rickard,1,0.0,2019-04-12,0.5
Rodriguez,1,0.0,2019-04-12,0.5
RunSafe,1,0.0,2019-04-12,0.0
Saher,1,0.0,2019-04-12,0.0
Schultz,1,0.0,2019-04-12,0.0
Senseon,1,0.0,2019-04-12,0.0
Sergiu,1,0.0,2019-04-12,0.07142857142857142
SharedRomanian,1,0.0,2019-04-12,0.0
Sidhu,1,0.0,2019-04-12,0.0
SiliVaccine,1,0.0,2019-04-12,0.0
Sith,1,0.0,2019-04-12,0.0
Skyhawk,1,0.0,2019-04-12,0.0
SlashGear,1,0.0,2019-04-12,0.2972972972972973
SoConnect,1,0.0,2019-04-12,0.0
SpamAssassin,1,0.0,2019-04-12,0.0
Spionage,1,0.0,2019-04-12,0.0
StealthWorker,1,0.0,2019-04-12,0.3939393939393939
Sytem,1,0.0,2019-04-12,0.0
TLSCallback,1,0.0,2019-04-12,0.0
TPMElection,1,0.0,2019-04-12,0.0
TagDiv,1,0.0,2019-04-12,0.0
TechSpot,1,0.0,2019-04-12,0.1
Teltek,1,0.0,2019-04-12,0.0
URLhaus,1,0.0,2019-04-12,0.3703703703703704
Udemy,1,0.0,2019-04-12,0.0
UltimateMember,1,0.0,2019-04-12,0.0
Unsubscribe,1,0.0,2019-04-12,0.0
Utkarsh,1,0.0,2019-04-12,0.0
Varonis,1,0.0,2019-04-12,0.15384615384615385
Vault7,1,0.0,2019-04-12,0.25
WarGames,1,0.0,2019-04-12,0.0
Wasserman,1,0.0,2019-04-12,0.0
Wayback,1,0.0,2019-04-12,0.0
WebRTC,1,0.0,2019-04-12,0.0
Win95,1,0.0,2019-04-12,0.0
WinPot,1,0.0,2019-04-12,0.5760368663594471
Yellowpencil,1,0.0,2019-04-12,0.0
Yonghong,1,0.0,2019-04-12,0.0
Zayn,1,0.0,2019-04-12,0.0
Zetter,1,0.0,2019-04-12,0.7777777777777778
arXiv,1,0.0,2019-04-12,0.4
eDeal,1,0.0,2019-04-12,0.0
qesTnx,1,0.0,2019-04-12,0.0
wpDarkLeech,1,0.0,2019-04-12,0.0
Bayrob,99,0.2424242424242425,2019-04-13,0.25742574257425743
EternalBlue,46,1.0,2019-04-13,1.0
RobbinHood,34,0.8235294117647058,2019-04-13,0.8333333333333334
Emotet,21,1.0,2019-04-13,1.0
Cryptominer,17,1.0,2019-04-13,0.8775510204081632
Mimikatz,17,1.0,2019-04-13,1.0
Reveton,13,1.0,2019-04-13,1.0
CryptoPokemon,12,1.0,2019-04-13,1.0
Mirai,6,1.0,2019-04-13,1.0
Ryuk,6,1.0,2019-04-13,1.0
Elastos,5,0.2,2019-04-13,0.125
Lucie,5,0.0,2019-04-13,0.0
StealthWorker,5,0.0,2019-04-13,0.34210526315789475
Stuxnet,4,1.0,2019-04-13,1.0
Steg,4,0.5,2019-04-13,0.4842105263157895
Anatova,3,1.0,2019-04-13,0.7268128161888702
LockerGoga,3,1.0,2019-04-13,1.0
TajMahal,3,1.0,2019-04-13,1.0
Trisis,3,1.0,2019-04-13,1.0
Hoplight,3,0.3333333333333333,2019-04-13,0.7578125
Cindy,3,0.0,2019-04-13,0.05135135135135136
Donald,3,0.0,2019-04-13,0.060283687943262415
Xvirus,3,0.0,2019-04-13,0.0
Decryptor,2,1.0,2019-04-13,0.6967930029154519
ITSecTeam,2,1.0,2019-04-13,1.0
JungleSec,2,1.0,2019-04-13,1.0
NotPetya,2,1.0,2019-04-13,1.0
Nymaim,2,1.0,2019-04-13,1.0
Reuters,2,1.0,2019-04-13,0.6857142857142857
Trickbot,2,1.0,2019-04-13,1.0
Virut,2,1.0,2019-04-13,1.0
WannaCry,2,1.0,2019-04-13,1.0
Palo,2,0.5,2019-04-13,0.6153846153846154
Swapnil,2,0.5,2019-04-13,0.5
Firefox,2,0.0,2019-04-13,0.2560386473429952
Gligor,2,0.0,2019-04-13,0.0
Mancave,2,0.0,2019-04-13,0.0
McCullough,2,0.0,2019-04-13,0.0
Miguel,2,0.0,2019-04-13,0.0
Mitsubishi,2,0.0,2019-04-13,0.16666666666666666
Norton,2,0.0,2019-04-13,0.09941520467836257
OpenDNS,2,0.0,2019-04-13,0.2
PaymentsSource,2,0.0,2019-04-13,0.0
SempreUPdate,2,0.0,2019-04-13,0.0
5Billion,1,1.0,2019-04-13,1.0
AYhnxsi1555163445284,1,1.0,2019-04-13,1.0
Agentor,1,1.0,2019-04-13,1.0
AlarmOn,1,1.0,2019-04-13,1.0
AmericanThinkerBlog,1,1.0,2019-04-13,1.0
AppScanOnline,1,1.0,2019-04-13,1.0
Apt33,1,1.0,2019-04-13,1.0
ArabHacK,1,1.0,2019-04-13,1.0
Aracn,1,1.0,2019-04-13,1.0
Aramco,1,1.0,2019-04-13,0.6666666666666666
Battlenet,1,1.0,2019-04-13,1.0
BehavesLike,1,1.0,2019-04-13,1.0
BitPaymer,1,1.0,2019-04-13,1.0
Boeing,1,1.0,2019-04-13,0.8684210526315791
Bomaki,1,1.0,2019-04-13,1.0
BonziBuddy,1,1.0,2019-04-13,1.0
Catalin,1,1.0,2019-04-13,0.2558139534883721
Deepfake,1,1.0,2019-04-13,1.0
Dobar,1,1.0,2019-04-13,1.0
Droid,1,1.0,2019-04-13,0.6666666666666666
Duqu,1,1.0,2019-04-13,1.0
Eliza,1,1.0,2019-04-13,1.0
Equifax,1,1.0,2019-04-13,0.4444444444444444
EternalBlueSecurity,1,1.0,2019-04-13,1.0
Ferguson,1,1.0,2019-04-13,0.5
Fileless,1,1.0,2019-04-13,1.0
Fin7,1,1.0,2019-04-13,0.9255319148936172
FindAmsiFun,1,1.0,2019-04-13,1.0
FormBook,1,1.0,2019-04-13,1.0
FrontEnd,1,1.0,2019-04-13,1.0
GTArcade,1,1.0,2019-04-13,1.0
GandCrab,1,1.0,2019-04-13,1.0
Geodo,1,1.0,2019-04-13,0.6382978723404256
GgyLQq41555192823464,1,1.0,2019-04-13,1.0
Groul,1,1.0,2019-04-13,1.0
HackerSploit,1,1.0,2019-04-13,1.0
Hacktool,1,1.0,2019-04-13,1.0
HatMan,1,1.0,2019-04-13,1.0
IRCBot,1,1.0,2019-04-13,1.0
Jane,1,1.0,2019-04-13,0.75
Khalesi,1,1.0,2019-04-13,1.0
MailSpam,1,1.0,2019-04-13,1.0
Mailbomber,1,1.0,2019-04-13,1.0
MalwareU,1,1.0,2019-04-13,1.0
Marriott,1,1.0,2019-04-13,0.4878048780487805
Meeeeehhhh,1,1.0,2019-04-13,1.0
Meterpreter,1,1.0,2019-04-13,0.9375
Michele,1,1.0,2019-04-13,1.0
OSweep,1,1.0,2019-04-13,0.1
OceanLotus,1,1.0,2019-04-13,1.0
Petya,1,1.0,2019-04-13,1.0
Phell,1,1.0,2019-04-13,1.0
PowerShellRunner,1,1.0,2019-04-13,1.0
PowerSploit,1,1.0,2019-04-13,1.0
Remoteadmin,1,1.0,2019-04-13,1.0
SQLRat,1,1.0,2019-04-13,0.5338983050847458
Securelist,1,1.0,2019-04-13,0.3
Siegel,1,1.0,2019-04-13,0.5454545454545454
Sophie,1,1.0,2019-04-13,1.0
Spsvc,1,1.0,2019-04-13,1.0
Suppobox,1,1.0,2019-04-13,1.0
Thers,1,1.0,2019-04-13,1.0
Tropolis,1,1.0,2019-04-13,0.14285714285714285
Unhackable,1,1.0,2019-04-13,0.16666666666666666
Util,1,1.0,2019-04-13,1.0
Vandebroek,1,1.0,2019-04-13,1.0
Waroo,1,1.0,2019-04-13,1.0
WinPot,1,1.0,2019-04-13,0.5779816513761468
Xenotext,1,1.0,2019-04-13,1.0
iTSecTeamThis,1,1.0,2019-04-13,1.0
notPetya,1,1.0,2019-04-13,1.0
ActiveEDR,1,0.0,2019-04-13,0.0
Apri,1,0.0,2019-04-13,0.0
Ariz,1,0.0,2019-04-13,0.0
Atomwaffen,1,0.0,2019-04-13,0.0
Aviv,1,0.0,2019-04-13,0.3636363636363637
Bish,1,0.0,2019-04-13,0.0
Blablabla,1,0.0,2019-04-13,0.0
BleepinComputer,1,0.0,2019-04-13,0.26666666666666666
Bluescreen,1,0.0,2019-04-13,0.0
Bogdan,1,0.0,2019-04-13,0.0625
Brian,1,0.0,2019-04-13,0.13513513513513514
Brightsquid,1,0.0,2019-04-13,0.0
Brock,1,0.0,2019-04-13,0.0
Capgemini,1,0.0,2019-04-13,0.0
Chauhan,1,0.0,2019-04-13,0.0
CiscoSecurity,1,0.0,2019-04-13,0.2631578947368421
ClubDrive,1,0.0,2019-04-13,0.0
Coachella,1,0.0,2019-04-13,0.0
Como,1,0.0,2019-04-13,0.5
Cookstown,1,0.0,2019-04-13,0.0
Craig,1,0.0,2019-04-13,0.0
Crawley,1,0.0,2019-04-13,0.0
Cromatik,1,0.0,2019-04-13,0.0
Crunchyroll,1,0.0,2019-04-13,0.14285714285714285
CyberMro,1,0.0,2019-04-13,0.0
DMed,1,0.0,2019-04-13,0.0
Darknet,1,0.0,2019-04-13,0.0
Diamorphine,1,0.0,2019-04-13,0.0
Dofoil,1,0.0,2019-04-13,0.0
Dudebro,1,0.0,2019-04-13,0.0
Dydh,1,0.0,2019-04-13,0.0
Emulationland,1,0.0,2019-04-13,0.0
Eric,1,0.0,2019-04-13,0.11428571428571427
FakePR,1,0.0,2019-04-13,0.0
Fargate,1,0.0,2019-04-13,0.0
Feku,1,0.0,2019-04-13,0.25
Forbes,1,0.0,2019-04-13,0.3048780487804878
Hardcoded,1,0.0,2019-04-13,0.0
Herzog,1,0.0,2019-04-13,0.0
Hmmmmm,1,0.0,2019-04-13,0.0
HostGator,1,0.0,2019-04-13,0.2222222222222222
Hypno,1,0.0,2019-04-13,0.0
InfosecurityMag,1,0.0,2019-04-13,0.0
Kickass,1,0.0,2019-04-13,0.0
Lavel,1,0.0,2019-04-13,0.0
MacbBook,1,0.0,2019-04-13,0.0
Malbec,1,0.0,2019-04-13,0.0
Mandiant,1,0.0,2019-04-13,0.14285714285714285
MaraLogo,1,0.0,2019-04-13,0.0
McCoy,1,0.0,2019-04-13,0.0
Miclaus,1,0.0,2019-04-13,0.0
Microsofts,1,0.0,2019-04-13,0.0
MindTheGap,1,0.0,2019-04-13,0.0
Monika,1,0.0,2019-04-13,0.0
Mozilla,1,0.0,2019-04-13,0.35
Nachprufung,1,0.0,2019-04-13,0.0
NewsHour,1,0.0,2019-04-13,0.0
Nichols,1,0.0,2019-04-13,0.25
Nicolescu,1,0.0,2019-04-13,0.0
Nikon,1,0.0,2019-04-13,0.0
Nunes,1,0.0,2019-04-13,0.0
Ohhh,1,0.0,2019-04-13,0.3333333333333333
OpSec,1,0.0,2019-04-13,0.660377358490566
OpenDXL,1,0.0,2019-04-13,0.0
Palor,1,0.0,2019-04-13,0.0
Phreak,1,0.0,2019-04-13,0.0
Pokemon,1,0.0,2019-04-13,0.029411764705882363
Puerto,1,0.0,2019-04-13,0.16666666666666666
Rache,1,0.0,2019-04-13,0.0
Radu,1,0.0,2019-04-13,0.0
Resarchers,1,0.0,2019-04-13,0.0
SPAMfighter,1,0.0,2019-04-13,0.0
Scammy,1,0.0,2019-04-13,0.0
Separ,1,0.0,2019-04-13,0.2152777777777778
Serv,1,0.0,2019-04-13,0.2
Sessie,1,0.0,2019-04-13,0.0
Shaun,1,0.0,2019-04-13,0.0
SiliconANGLE,1,0.0,2019-04-13,0.056338028169014086
Skaarsgard,1,0.0,2019-04-13,0.0
Skoloff,1,0.0,2019-04-13,0.0
SolarWinds,1,0.0,2019-04-13,0.0
Somethinga,1,0.0,2019-04-13,0.0
SpringerBriefs,1,0.0,2019-04-13,0.0
Systweak,1,0.0,2019-04-13,0.0
TagDiv,1,0.0,2019-04-13,0.0
TheVerge,1,0.0,2019-04-13,0.0
Tiene,1,0.0,2019-04-13,0.0
UltimateMember,1,0.0,2019-04-13,0.0
Welp,1,0.0,2019-04-13,0.5
Wolverley,1,0.0,2019-04-13,0.0
Woot,1,0.0,2019-04-13,0.0
Yalp,1,0.0,2019-04-13,0.0
YouTuber,1,0.0,2019-04-13,0.125
Yuzo,1,0.0,2019-04-13,0.0
ZzZzZz,1,0.0,2019-04-13,0.0
eGobbler,1,0.0,2019-04-13,0.125
wpDarkLeech,1,0.0,2019-04-13,0.0
Bayrob,60,0.3,2019-04-14,0.267175572519084
EternalBlue,12,1.0,2019-04-14,1.0
RobbinHood,10,0.8,2019-04-14,0.8260869565217391
Emotet,5,1.0,2019-04-14,1.0
Mimikatz,5,1.0,2019-04-14,1.0
Mirai,5,1.0,2019-04-14,1.0
Ryuk,5,1.0,2019-04-14,1.0
Cryptominer,4,1.0,2019-04-14,0.8867924528301887
Kraken,4,1.0,2019-04-14,1.0
WannaCry,4,1.0,2019-04-14,1.0
Steg,4,0.5,2019-04-14,0.4848484848484849
Mitsubishi,4,0.0,2019-04-14,0.1
FormBook,3,1.0,2019-04-14,1.0
LockerGoga,3,1.0,2019-04-14,1.0
Mozilla,3,1.0,2019-04-14,0.3809523809523809
Necurs,3,1.0,2019-04-14,1.0
TajMahal,3,1.0,2019-04-14,1.0
Nmap,3,0.0,2019-04-14,0.10526315789473684
Scapy,3,0.0,2019-04-14,0.0
Alex,2,1.0,2019-04-14,0.32142857142857145
Cindy,2,1.0,2019-04-14,0.05645161290322581
Klarsicht,2,1.0,2019-04-14,1.0
Nebel,2,1.0,2019-04-14,1.0
Ramnit,2,1.0,2019-04-14,1.0
SamSam,2,1.0,2019-04-14,1.0
SiliconANGLE,2,1.0,2019-04-14,0.0821917808219178
Snopes,2,1.0,2019-04-14,0.5
Turkmenistani,2,0.5,2019-04-14,0.5
Vault7,2,0.5,2019-04-14,0.3333333333333333
CadreNET,2,0.0,2019-04-14,0.0
FastestVPN,2,0.0,2019-04-14,0.0
Firefox,2,0.0,2019-04-14,0.2535885167464115
Infosurhoy,2,0.0,2019-04-14,0.0
Lavel,2,0.0,2019-04-14,0.0
Opensource,2,0.0,2019-04-14,0.2
Staten,2,0.0,2019-04-14,0.0
Stri,2,0.0,2019-04-14,0.0
TenIntelligence,2,0.0,2019-04-14,0.0
VSTs,2,0.0,2019-04-14,0.0
pWVl,2,0.0,2019-04-14,0.0
6dcv6Yh1555280103761,1,1.0,2019-04-14,1.0
8qGBdMW1555251003929,1,1.0,2019-04-14,1.0
9to5Mac,1,1.0,2019-04-14,0.6666666666666666
Bward,1,1.0,2019-04-14,1.0
CCleaner,1,1.0,2019-04-14,1.0
Cerber,1,1.0,2019-04-14,1.0
CookieMiner,1,1.0,2019-04-14,1.0
CryptoPokemon,1,1.0,2019-04-14,1.0
Cyb3rDevils,1,1.0,2019-04-14,1.0
Cynet,1,1.0,2019-04-14,0.0625
DarkComet,1,1.0,2019-04-14,1.0
DirtyCOW,1,1.0,2019-04-14,1.0
Donny,1,1.0,2019-04-14,0.2857142857142857
Dridex,1,1.0,2019-04-14,1.0
Electrosim,1,1.0,2019-04-14,1.0
Grovat,1,1.0,2019-04-14,1.0
Gustuff,1,1.0,2019-04-14,1.0
Harboo,1,1.0,2019-04-14,1.0
Hostgator,1,1.0,2019-04-14,0.6666666666666666
ISPsystem,1,1.0,2019-04-14,1.0
Jeremy,1,1.0,2019-04-14,0.7894736842105263
JoeGo,1,1.0,2019-04-14,1.0
Kakhni,1,1.0,2019-04-14,1.0
Katie,1,1.0,2019-04-14,0.2
Killswitch,1,1.0,2019-04-14,1.0
Konsa,1,1.0,2019-04-14,1.0
Langolier,1,1.0,2019-04-14,1.0
Locky,1,1.0,2019-04-14,1.0
Mailbomb,1,1.0,2019-04-14,1.0
MegaLocker,1,1.0,2019-04-14,1.0
NamPoHyu,1,1.0,2019-04-14,1.0
Nate,1,1.0,2019-04-14,0.375
Naxalite,1,1.0,2019-04-14,1.0
OceanLotus,1,1.0,2019-04-14,1.0
Petya,1,1.0,2019-04-14,1.0
Phell,1,1.0,2019-04-14,1.0
Qrypter,1,1.0,2019-04-14,0.9473684210526316
RegIn,1,1.0,2019-04-14,1.0
Reveton,1,1.0,2019-04-14,1.0
Richard,1,1.0,2019-04-14,0.2222222222222222
Robbinhood,1,1.0,2019-04-14,0.6666666666666666
SecurityDive,1,1.0,2019-04-14,1.0
Separ,1,1.0,2019-04-14,0.2206896551724138
ShellExec,1,1.0,2019-04-14,1.0
Shellbot,1,1.0,2019-04-14,0.6
SimBad,1,1.0,2019-04-14,0.4623115577889447
Skytalker,1,1.0,2019-04-14,1.0
SpriteCoin,1,1.0,2019-04-14,0.5
Swood,1,1.0,2019-04-14,1.0
Tager,1,1.0,2019-04-14,1.0
Trickbot,1,1.0,2019-04-14,1.0
Virobot,1,1.0,2019-04-14,1.0
Winshell,1,1.0,2019-04-14,1.0
chwkVes1555221902920,1,1.0,2019-04-14,1.0
herdProtect,1,1.0,2019-04-14,1.0
sourceIPs,1,1.0,2019-04-14,0.3333333333333333
058dfgdgydktrecERenZiDnhIMBmqnetETnSzyD7N15gk4Ci406EttQ,1,0.0,2019-04-14,0.0
4ITCell,1,0.0,2019-04-14,0.0
5LcCr,1,0.0,2019-04-14,0.0
Accuweather,1,0.0,2019-04-14,0.0
Agnst,1,0.0,2019-04-14,0.0
Alikum,1,0.0,2019-04-14,0.0
AmericanThinker,1,0.0,2019-04-14,0.0
Appl,1,0.0,2019-04-14,0.0
Asslam,1,0.0,2019-04-14,0.0
Bitree,1,0.0,2019-04-14,0.0
BlueNoroff,1,0.0,2019-04-14,0.0
Canalys,1,0.0,2019-04-14,0.0
Cashflow,1,0.0,2019-04-14,0.2857142857142857
CiscoSecurity,1,0.0,2019-04-14,0.25
CoinTicker,1,0.0,2019-04-14,0.0
Compagnion,1,0.0,2019-04-14,0.0
Craigslist,1,0.0,2019-04-14,0.0
Cryptonite,1,0.0,2019-04-14,0.4
CyOps,1,0.0,2019-04-14,0.0
DZone,1,0.0,2019-04-14,0.25
Darkweb,1,0.0,2019-04-14,0.125
Datapocalypse,1,0.0,2019-04-14,0.0
Dosto,1,0.0,2019-04-14,0.0
EMPs,1,0.0,2019-04-14,0.0
Entreprise,1,0.0,2019-04-14,0.0
Eonix,1,0.0,2019-04-14,0.0
ExitProcess,1,0.0,2019-04-14,0.0
Firewatch,1,0.0,2019-04-14,0.0
Galperin,1,0.0,2019-04-14,0.10344827586206896
GameSpot,1,0.0,2019-04-14,0.0
Ggle,1,0.0,2019-04-14,0.0
Gligor,1,0.0,2019-04-14,0.0
Gucci,1,0.0,2019-04-14,0.0
Guidepoint,1,0.0,2019-04-14,0.0
Happend,1,0.0,2019-04-14,0.0
Hehe,1,0.0,2019-04-14,0.0
Hotstar,1,0.0,2019-04-14,0.0
Huffington,1,0.0,2019-04-14,0.3333333333333333
ICOs,1,0.0,2019-04-14,0.14285714285714285
Infotech,1,0.0,2019-04-14,0.0
Jareth,1,0.0,2019-04-14,0.3333333333333333
Javanka,1,0.0,2019-04-14,0.0
Karmen,1,0.0,2019-04-14,0.0
Khal,1,0.0,2019-04-14,0.0
Kopis,1,0.0,2019-04-14,0.0
Kuma,1,0.0,2019-04-14,0.0
Lauderdale,1,0.0,2019-04-14,0.0
